amount,contribution-funding-status,developer-agreement-contribution,developer-agreement-transaction,end-date,entry-date,organisation,start-date,units,slug
5E+3,secured,P2019/0183/FUL-ETWP,P2019/0183/FUL-ETWP,,2020-08-05,local-authority-eng:ISL,2019-09-11,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0183-FUL-ETWP
11055,secured,P2019/0183/FUL-ETCont,P2019/0183/FUL-ETCont,,2020-08-05,local-authority-eng:ISL,2019-09-11,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0183-FUL-ETCont
0,secured,P2019/0401/FUL-ON,P2019/0401/FUL-ON,,2020-08-05,local-authority-eng:ISL,2019-10-14,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0401-FUL-ON
4E+3,secured,P2019/0401/FUL-ATC,P2019/0401/FUL-ATC,,2020-08-05,local-authority-eng:ISL,2019-10-14,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0401-FUL-ATC
0,secured,P2019/0401/FUL-HRS,P2019/0401/FUL-HRS,,2020-08-05,local-authority-eng:ISL,2019-10-14,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0401-FUL-HRS
0,secured,P2019/0401/FUL-HRC,P2019/0401/FUL-HRC,,2020-08-05,local-authority-eng:ISL,2019-10-14,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0401-FUL-HRC
0,secured,P2019/0401/FUL-CFH,P2019/0401/FUL-CFH,,2020-08-05,local-authority-eng:ISL,2019-10-14,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0401-FUL-CFH
0,secured,P2019/0401/FUL-HW,P2019/0401/FUL-HW,,2020-08-05,local-authority-eng:ISL,2019-10-14,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0401-FUL-HW
0,secured,P2019/0401/FUL-IN,P2019/0401/FUL-IN,,2020-08-05,local-authority-eng:ISL,2019-10-14,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0401-FUL-IN
0,secured,P2019/0401/FUL-CmN,P2019/0401/FUL-CmN,,2020-08-05,local-authority-eng:ISL,2019-10-14,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0401-FUL-CmN
0,secured,P2019/0401/FUL-HA,P2019/0401/FUL-HA,,2020-08-05,local-authority-eng:ISL,2019-10-14,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0401-FUL-HA
0,secured,P2019/0442/FUL-IN,P2019/0442/FUL-IN,,2020-08-05,local-authority-eng:ISL,2019-10-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0442-FUL-IN
0,secured,P2019/0442/FUL-CmN,P2019/0442/FUL-CmN,,2020-08-05,local-authority-eng:ISL,2019-10-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0442-FUL-CmN
0,secured,P2019/0442/FUL-ON,P2019/0442/FUL-ON,,2020-08-05,local-authority-eng:ISL,2019-10-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0442-FUL-ON
1617,secured,P2019/0442/FUL-COCM,P2019/0442/FUL-COCM,,2020-08-05,local-authority-eng:ISL,2019-10-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0442-FUL-COCM
7.5E+3,secured,P2019/0442/FUL-ATC,P2019/0442/FUL-ATC,,2020-08-05,local-authority-eng:ISL,2019-10-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0442-FUL-ATC
0,secured,P2019/0442/FUL-HRS,P2019/0442/FUL-HRS,,2020-08-05,local-authority-eng:ISL,2019-10-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0442-FUL-HRS
0,secured,P2019/0442/FUL-HRC,P2019/0442/FUL-HRC,,2020-08-05,local-authority-eng:ISL,2019-10-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0442-FUL-HRC
0,secured,P2019/0442/FUL-HA,P2019/0442/FUL-HA,,2020-08-05,local-authority-eng:ISL,2019-10-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0442-FUL-HA
0,secured,P2019/0442/FUL-ABIVP,P2019/0442/FUL-ABIVP,,2020-08-05,local-authority-eng:ISL,2019-10-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0442-FUL-ABIVP
5.754E+4,secured,P2019/0549/S73-CCTL,P2019/0549/S73-CCTL,,2020-08-05,local-authority-eng:ISL,2020-03-18,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0549-S73-CCTL
412,secured,P2019/0549/S73-CCPMF,P2019/0549/S73-CCPMF,,2020-08-05,local-authority-eng:ISL,2020-03-18,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0549-S73-CCPMF
54678,secured,P2019/0549/S73-COCM,P2019/0549/S73-COCM,,2020-08-05,local-authority-eng:ISL,2020-03-18,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0549-S73-COCM
0,secured,P2019/0655/PRA-CN,P2019/0655/PRA-CN,,2020-08-05,local-authority-eng:ISL,2019-06-27,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0655-PRA-CN
0,secured,P2019/0655/PRA-CFH,P2019/0655/PRA-CFH,,2020-08-05,local-authority-eng:ISL,2019-06-27,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0655-PRA-CFH
0,secured,P2019/1124/FUL-CN,P2019/1124/FUL-CN,,2020-08-05,local-authority-eng:ISL,2019-10-21,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1124-FUL-CN
0,secured,P2019/1124/FUL-HRS,P2019/1124/FUL-HRS,,2020-08-05,local-authority-eng:ISL,2019-10-21,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1124-FUL-HRS
0,secured,P2019/1124/FUL-HRC,P2019/1124/FUL-HRC,,2020-08-05,local-authority-eng:ISL,2019-10-21,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1124-FUL-HRC
0,secured,P2019/1611/FUL-CN,P2019/1611/FUL-CN,,2020-08-05,local-authority-eng:ISL,2020-01-24,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1611-FUL-CN
5E+4,secured,P2019/1611/FUL-AHCSS,P2019/1611/FUL-AHCSS,,2020-08-05,local-authority-eng:ISL,2020-01-24,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1611-FUL-AHCSS
0,secured,P2019/1611/FUL-CFH,P2019/1611/FUL-CFH,,2020-08-05,local-authority-eng:ISL,2020-01-24,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1611-FUL-CFH
0,secured,P2019/1773/FUL-IN,P2019/1773/FUL-IN,,2020-08-05,local-authority-eng:ISL,2020-02-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1773-FUL-IN
0,secured,P2019/1773/FUL-CmN,P2019/1773/FUL-CmN,,2020-08-05,local-authority-eng:ISL,2020-02-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1773-FUL-CmN
0,secured,P2019/1773/FUL-ON,P2019/1773/FUL-ON,,2020-08-05,local-authority-eng:ISL,2020-02-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1773-FUL-ON
11776,secured,P2019/1773/FUL-COCM,P2019/1773/FUL-COCM,,2020-08-05,local-authority-eng:ISL,2020-02-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1773-FUL-COCM
2292,secured,P2019/1773/FUL-CCPMF,P2019/1773/FUL-CCPMF,,2020-08-05,local-authority-eng:ISL,2020-02-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1773-FUL-CCPMF
0,secured,P2019/1773/FUL-ETC,P2019/1773/FUL-ETC,,2020-08-05,local-authority-eng:ISL,2020-02-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1773-FUL-ETC
5E+3,secured,P2019/1773/FUL-ETWP,P2019/1773/FUL-ETWP,,2020-08-05,local-authority-eng:ISL,2020-02-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1773-FUL-ETWP
0,secured,P2019/1773/FUL-CCPRD,P2019/1773/FUL-CCPRD,,2020-08-05,local-authority-eng:ISL,2020-02-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1773-FUL-CCPRD
0,secured,P2019/1773/FUL-HRS,P2019/1773/FUL-HRS,,2020-08-05,local-authority-eng:ISL,2020-02-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1773-FUL-HRS
0,secured,P2019/1773/FUL-HRC,P2019/1773/FUL-HRC,,2020-08-05,local-authority-eng:ISL,2020-02-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1773-FUL-HRC
0,secured,P2019/1773/FUL-TP,P2019/1773/FUL-TP,,2020-08-05,local-authority-eng:ISL,2020-02-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1773-FUL-TP
0,secured,P2019/1773/FUL-GPP,P2019/1773/FUL-GPP,,2020-08-05,local-authority-eng:ISL,2020-02-28,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1773-FUL-GPP
0,secured,P2019/1923/FUL-CN,P2019/1923/FUL-CN,,2020-08-05,local-authority-eng:ISL,2020-03-10,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1923-FUL-CN
2E+5,secured,P2019/1923/FUL-AHCSS,P2019/1923/FUL-AHCSS,,2020-08-05,local-authority-eng:ISL,2020-03-10,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1923-FUL-AHCSS
7.5E+3,secured,P2019/1923/FUL-COCSS,P2019/1923/FUL-COCSS,,2020-08-05,local-authority-eng:ISL,2020-03-10,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1923-FUL-COCSS
0,secured,P2019/1923/FUL-CFH,P2019/1923/FUL-CFH,,2020-08-05,local-authority-eng:ISL,2020-03-10,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-1923-FUL-CFH
0,secured,P2019/2415/FUL-IN,P2019/2415/FUL-IN,,2020-08-05,local-authority-eng:ISL,2019-11-21,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2415-FUL-IN
1E+5,allocated,P2019/2415/FUL-AHCSS,P2019/2415/FUL-AHCSS,,2020-08-05,local-authority-eng:ISL,2020-06-01,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2415-FUL-AHCSS
0,secured,P2019/2576/FUL-IN,P2019/2576/FUL-IN,,2020-08-05,local-authority-eng:ISL,2020-03-04,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2576-FUL-IN
0,secured,P2019/2576/FUL-CmN,P2019/2576/FUL-CmN,,2020-08-05,local-authority-eng:ISL,2020-03-04,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2576-FUL-CmN
0,secured,P2019/2576/FUL-ON,P2019/2576/FUL-ON,,2020-08-05,local-authority-eng:ISL,2020-03-04,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2576-FUL-ON
0,secured,P2019/2576/FUL-TS,P2019/2576/FUL-TS,,2020-08-05,local-authority-eng:ISL,2020-03-04,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2576-FUL-TS
0,secured,P2019/2576/FUL-CFO,P2019/2576/FUL-CFO,,2020-08-05,local-authority-eng:ISL,2020-03-04,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2576-FUL-CFO
0,secured,P2019/2960/FUL-CN,P2019/2960/FUL-CN,,2020-08-05,local-authority-eng:ISL,2020-03-13,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2960-FUL-CN
5E+4,secured,P2019/2960/FUL-AHCSS,P2019/2960/FUL-AHCSS,,2020-08-05,local-authority-eng:ISL,2020-03-13,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2960-FUL-AHCSS
1.5E+3,secured,P2019/2960/FUL-COCSS,P2019/2960/FUL-COCSS,,2020-08-05,local-authority-eng:ISL,2020-03-13,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2960-FUL-COCSS
2.0368E+5,secured,P2019/2991/S73-AHCM,P2019/2991/S73-AHCM,,2020-08-05,local-authority-eng:ISL,2020-03-20,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2991-S73-AHCM
475002,secured,P2019/2991/S73-AWC,P2019/2991/S73-AWC,,2020-08-05,local-authority-eng:ISL,2020-03-20,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2991-S73-AWC
8954.36,secured,P2019/2991/S73-COCM,P2019/2991/S73-COCM,,2020-08-05,local-authority-eng:ISL,2020-03-20,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2991-S73-COCM
8E+3,secured,P2019/2991/S73-ABOP,P2019/2991/S73-ABOP,,2020-08-05,local-authority-eng:ISL,2020-03-20,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2991-S73-ABOP
23192,secured,P2019/2991/S73-ETCont,P2019/2991/S73-ETCont,,2020-08-05,local-authority-eng:ISL,2020-03-20,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2991-S73-ETCont
1273,secured,P2019/2991/S73-CCPMF,P2019/2991/S73-CCPMF,,2020-08-05,local-authority-eng:ISL,2020-03-20,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2991-S73-CCPMF
1E+4,secured,P2019/2991/S73-ETWP,P2019/2991/S73-ETWP,,2020-08-05,local-authority-eng:ISL,2020-03-20,0,/developer-agreement-transaction/local-authority-eng/ISL/P2019-2991-S73-ETWP
26562.66,received,MC16/0691G/0625/1-ncil,MC16/0691G/0625/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-08-16,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-0691G-0625-1-ncil
1398.03,received,MC16/0691G/0625/1-admin,MC16/0691G/0625/1-admin,,2020-06-19,local-authority-eng:ISL,2019-08-16,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-0691G-0625-1-admin
272975.76,secured,MC15/1958B/6542/1-ncil,MC15/1958B/6542/1-ncil,,2020-06-19,local-authority-eng:ISL,2020-03-27,0,/developer-agreement-transaction/local-authority-eng/ISL/MC15-1958B-6542-1-ncil
14367.15,secured,MC15/1958B/6542/1-admin,MC15/1958B/6542/1-admin,,2020-06-19,local-authority-eng:ISL,2020-03-27,0,/developer-agreement-transaction/local-authority-eng/ISL/MC15-1958B-6542-1-admin
7154.81,received,MC15/4162N/4728/1-ncil,MC15/4162N/4728/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-08-09,0,/developer-agreement-transaction/local-authority-eng/ISL/MC15-4162N-4728-1-ncil
376.57,received,MC15/4162N/4728/1-admin,MC15/4162N/4728/1-admin,,2020-06-19,local-authority-eng:ISL,2019-08-09,0,/developer-agreement-transaction/local-authority-eng/ISL/MC15-4162N-4728-1-admin
35914.29,received,MC16/3207B/4423/1-ncil,MC16/3207B/4423/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-09-02,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-3207B-4423-1-ncil
1890.23,received,MC16/3207B/4423/1-admin,MC16/3207B/4423/1-admin,,2020-06-19,local-authority-eng:ISL,2019-09-02,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-3207B-4423-1-admin
18602.51,received,MC17/0556B/0711/1-ncil,MC17/0556B/0711/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-11-06,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-0556B-0711-1-ncil
979.08,received,MC17/0556B/0711/1-admin,MC17/0556B/0711/1-admin,,2020-06-19,local-authority-eng:ISL,2019-11-06,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-0556B-0711-1-admin
42499.58,received,MC16/2646G/4714/1-ncil,MC16/2646G/4714/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-05-13,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-2646G-4714-1-ncil
2236.82,received,MC16/2646G/4714/1-admin,MC16/2646G/4714/1-admin,,2020-06-19,local-authority-eng:ISL,2019-05-13,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-2646G-4714-1-admin
14882.01,received,MC16/3191E/6202/1-ncil,MC16/3191E/6202/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-07-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-3191E-6202-1-ncil
783.26,received,MC16/3191E/6202/1-admin,MC16/3191E/6202/1-admin,,2020-06-19,local-authority-eng:ISL,2019-07-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-3191E-6202-1-admin
172287.87,received,MC17/0724A/0765/1-ncil,MC17/0724A/0765/1-ncil,,2020-06-19,local-authority-eng:ISL,2020-02-04,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-0724A-0765-1-ncil
9067.78,received,MC17/0724A/0765/1-admin,MC17/0724A/0765/1-admin,,2020-06-19,local-authority-eng:ISL,2020-02-04,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-0724A-0765-1-admin
10264.17,received,MC15/3543K/9194/1-ncil,MC15/3543K/9194/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-05-31,0,/developer-agreement-transaction/local-authority-eng/ISL/MC15-3543K-9194-1-ncil
540.22,received,MC15/3543K/9194/1-admin,MC15/3543K/9194/1-admin,,2020-06-19,local-authority-eng:ISL,2019-05-31,0,/developer-agreement-transaction/local-authority-eng/ISL/MC15-3543K-9194-1-admin
284457.87,received,MC17/0297C/8913/1-ncil,MC17/0297C/8913/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-11-07,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-0297C-8913-1-ncil
14971.47,received,MC17/0297C/8913/1-admin,MC17/0297C/8913/1-admin,,2020-06-19,local-authority-eng:ISL,2019-11-07,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-0297C-8913-1-admin
170301.01,secured,MC17/0297C/8913/2-ncil,MC17/0297C/8913/2-ncil,,2020-06-19,local-authority-eng:ISL,2019-11-07,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-0297C-8913-2-ncil
8963.21,secured,MC17/0297C/8913/2-admin,MC17/0297C/8913/2-admin,,2020-06-19,local-authority-eng:ISL,2019-11-07,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-0297C-8913-2-admin
28905.44,received,MC15/5283M/4821/1-ncil,MC15/5283M/4821/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-08-09,0,/developer-agreement-transaction/local-authority-eng/ISL/MC15-5283M-4821-1-ncil
1521.34,received,MC15/5283M/4821/1-admin,MC15/5283M/4821/1-admin,,2020-06-19,local-authority-eng:ISL,2019-08-09,0,/developer-agreement-transaction/local-authority-eng/ISL/MC15-5283M-4821-1-admin
59042.22,secured,MC17/1889N/0128/1-ncil,MC17/1889N/0128/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-11-08,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-1889N-0128-1-ncil
3107.49,secured,MC17/1889N/0128/1-admin,MC17/1889N/0128/1-admin,,2020-06-19,local-authority-eng:ISL,2019-11-08,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-1889N-0128-1-admin
26467.08,received,MC17/2992A/4950/1-ncil,MC17/2992A/4950/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-04-10,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-2992A-4950-1-ncil
1393,received,MC17/2992A/4950/1-admin,MC17/2992A/4950/1-admin,,2020-06-19,local-authority-eng:ISL,2019-04-10,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-2992A-4950-1-admin
22752.3,received,MC17/2787Q/4971/1-ncil,MC17/2787Q/4971/1-ncil,,2020-06-19,local-authority-eng:ISL,2020-01-02,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-2787Q-4971-1-ncil
1197.49,received,MC17/2787Q/4971/1-admin,MC17/2787Q/4971/1-admin,,2020-06-19,local-authority-eng:ISL,2020-01-02,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-2787Q-4971-1-admin
15056.02,received,MC16/2350A/4026/1-ncil,MC16/2350A/4026/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-08-01,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-2350A-4026-1-ncil
792.42,received,MC16/2350A/4026/1-admin,MC16/2350A/4026/1-admin,,2020-06-19,local-authority-eng:ISL,2019-08-01,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-2350A-4026-1-admin
28665.03,secured,MC17/2961A/0764/1-ncil,MC17/2961A/0764/1-ncil,,2020-06-19,local-authority-eng:ISL,2020-01-29,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-2961A-0764-1-ncil
1508.69,secured,MC17/2961A/0764/1-admin,MC17/2961A/0764/1-admin,,2020-06-19,local-authority-eng:ISL,2020-01-29,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-2961A-0764-1-admin
21150.42,received,MC16/0455Q/8753/1-ncil,MC16/0455Q/8753/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-04-10,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-0455Q-8753-1-ncil
1113.18,received,MC16/0455Q/8753/1-admin,MC16/0455Q/8753/1-admin,,2020-06-19,local-authority-eng:ISL,2019-04-10,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-0455Q-8753-1-admin
1514729.33,received,MC17/3103A/8924/1-ncil,MC17/3103A/8924/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-04-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3103A-8924-1-ncil
79722.6,received,MC17/3103A/8924/1-admin,MC17/3103A/8924/1-admin,,2020-06-19,local-authority-eng:ISL,2019-04-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3103A-8924-1-admin
1514729.33,received,MC17/3103A/8924/2-ncil,MC17/3103A/8924/2-ncil,,2020-06-19,local-authority-eng:ISL,2019-04-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3103A-8924-2-ncil
79722.6,received,MC17/3103A/8924/2-admin,MC17/3103A/8924/2-admin,,2020-06-19,local-authority-eng:ISL,2019-04-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3103A-8924-2-admin
1560630.21,secured,MC17/3103A/8924/3-ncil,MC17/3103A/8924/3-ncil,,2020-06-19,local-authority-eng:ISL,2019-04-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3103A-8924-3-ncil
82138.43,secured,MC17/3103A/8924/3-admin,MC17/3103A/8924/3-admin,,2020-06-19,local-authority-eng:ISL,2019-04-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3103A-8924-3-admin
15642.21,received,MC16/4928R/9833/1-ncil,MC16/4928R/9833/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-08-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-4928R-9833-1-ncil
823.27,received,MC16/4928R/9833/1-admin,MC16/4928R/9833/1-admin,,2020-06-19,local-authority-eng:ISL,2019-08-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-4928R-9833-1-admin
777873.44,received,MC17/3429N/9739/1-ncil,MC17/3429N/9739/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-04-01,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3429N-9739-1-ncil
40940.71,received,MC17/3429N/9739/1-admin,MC17/3429N/9739/1-admin,,2020-06-19,local-authority-eng:ISL,2019-04-01,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3429N-9739-1-admin
777873.44,received,MC17/3429N/9739/2-ncil,MC17/3429N/9739/2-ncil,,2020-06-19,local-authority-eng:ISL,2019-04-01,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3429N-9739-2-ncil
40940.71,received,MC17/3429N/9739/2-admin,MC17/3429N/9739/2-admin,,2020-06-19,local-authority-eng:ISL,2019-04-01,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3429N-9739-2-admin
561000.82,secured,MC17/3429N/9739/3-ncil,MC17/3429N/9739/3-ncil,,2020-06-19,local-authority-eng:ISL,2019-04-01,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3429N-9739-3-ncil
29526.36,secured,MC17/3429N/9739/3-admin,MC17/3429N/9739/3-admin,,2020-06-19,local-authority-eng:ISL,2019-04-01,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3429N-9739-3-admin
316952.43,received,MC18/1322B/4710/1-ncil,MC18/1322B/4710/1-ncil,,2020-06-19,local-authority-eng:ISL,2020-01-02,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-1322B-4710-1-ncil
16681.71,received,MC18/1322B/4710/1-admin,MC18/1322B/4710/1-admin,,2020-06-19,local-authority-eng:ISL,2020-01-02,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-1322B-4710-1-admin
15800.21,secured,MC18/3887N/0730/1-ncil,MC18/3887N/0730/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-12-02,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-3887N-0730-1-ncil
831.59,secured,MC18/3887N/0730/1-admin,MC18/3887N/0730/1-admin,,2020-06-19,local-authority-eng:ISL,2019-12-02,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-3887N-0730-1-admin
284457.87,received,MC18/0523A/0107/1-ncil,MC18/0523A/0107/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-06-24,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-0523A-0107-1-ncil
14971.47,received,MC18/0523A/0107/1-admin,MC18/0523A/0107/1-admin,,2020-06-19,local-authority-eng:ISL,2019-06-24,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-0523A-0107-1-admin
38947.17,received,MC18/0523A/0107/2-ncil,MC18/0523A/0107/2-ncil,,2020-06-19,local-authority-eng:ISL,2019-06-24,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-0523A-0107-2-ncil
2049.85,received,MC18/0523A/0107/2-admin,MC18/0523A/0107/2-admin,,2020-06-19,local-authority-eng:ISL,2019-06-24,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-0523A-0107-2-admin
233792.54,received,MC18/1578A/0672/1-ncil,MC18/1578A/0672/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-10-24,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-1578A-0672-1-ncil
12304.87,received,MC18/1578A/0672/1-admin,MC18/1578A/0672/1-admin,,2020-06-19,local-authority-eng:ISL,2019-10-24,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-1578A-0672-1-admin
3792.05,received,MC184235P/0264/1-ncil,MC184235P/0264/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-07-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC184235P-0264-1-ncil
199.58,received,MC184235P/0264/1-admin,MC184235P/0264/1-admin,,2020-06-19,local-authority-eng:ISL,2019-07-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC184235P-0264-1-admin
21437.73,received,MC18/1671B/0320/1-ncil,MC18/1671B/0320/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-12-17,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-1671B-0320-1-ncil
1128.3,received,MC18/1671B/0320/1-admin,MC18/1671B/0320/1-admin,,2020-06-19,local-authority-eng:ISL,2019-12-17,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-1671B-0320-1-admin
4582.06,received,MC18/4232H/0476/1-ncil,MC18/4232H/0476/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-10-11,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-4232H-0476-1-ncil
241.16,received,MC18/4232H/0476/1-admin,MC18/4232H/0476/1-admin,,2020-06-19,local-authority-eng:ISL,2019-10-11,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-4232H-0476-1-admin
