amount,contribution-funding-status,developer-agreement-contribution,developer-agreement-transaction,end-date,entry-date,organisation,start-date,units,slug
1.2E+3,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,local-authority-eng:CHA,2019-05-15,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0284-2-dat
4904.68,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,local-authority-eng:CHA,2019-05-15,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0284-2-dat
7E+3,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,local-authority-eng:CHA,2019-05-15,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0284-2-dat
2222,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,local-authority-eng:CHA,2019-05-15,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0284-2-dat
23737,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,local-authority-eng:CHA,2019-05-15,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0284-2-dat
2.4E+2,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,local-authority-eng:CHA,2019-05-15,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0284-2-dat
1.3E+3,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,local-authority-eng:CHA,2019-05-15,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0284-2-dat
29816.59,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,local-authority-eng:CHA,2019-05-15,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0284-2-dat
27446,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,local-authority-eng:CHA,2019-05-15,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0284-2-dat
124862,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,local-authority-eng:CHA,2019-05-15,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0284-2-dat
20158.5,,P/18/0284/2-dac,P/18/0284/2-dat,2019-07-15,2020-11-04,local-authority-eng:CHA,2019-05-15,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0284-2-dat
0,,P/18/0284/2-dac,P/18/0284/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0284-2-dat
3E+2,,P/18/0284/2-dac,P/18/0284/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0284-2-dat
3E+2,,P/18/0284/2-dac,P/18/0284/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0284-2-dat
5931.24,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0662-2-dat
2687,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0662-2-dat
2E+4,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0662-2-dat
25758.24,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0662-2-dat
1.57E+3,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0662-2-dat
72114.55,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0662-2-dat
6E+3,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0662-2-dat
48756.05,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0662-2-dat
3E+2,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0662-2-dat
3E+2,,P/18/0662/2-dac,P/18/0662/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0662-2-dat
0,,P/18/0662/2-dac,P/18/0662/2-dat,,2021-02-15,local-authority-eng:CHA,,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0662-2-dat
2843.3,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0888-2-dat
2737.5,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0888-2-dat
5E+2,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0888-2-dat
4681.44,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0888-2-dat
7.2E+2,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0888-2-dat
5455.86,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0888-2-dat
33283.64,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0888-2-dat
1.728E+4,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0888-2-dat
3797.04,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0888-2-dat
15269.04,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0888-2-dat
6695.4,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0888-2-dat
22502.79,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0888-2-dat
71683.44,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0888-2-dat
1268.4,,P/18/0888/2-dac,P/18/0888/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0888-2-dat
1705,,P/18/0985/2-dac,P/18/0985/2-dat,,2020-11-04,local-authority-eng:CHA,2019-12-03,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0985-2-dat
18259,,P/18/0985/2-dac,P/18/0985/2-dat,,2020-11-04,local-authority-eng:CHA,2019-12-03,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0985-2-dat
9E+2,,P/18/0985/2-dac,P/18/0985/2-dat,,2020-11-04,local-authority-eng:CHA,2019-12-03,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0985-2-dat
95723,,P/18/0985/2-dac,P/18/0985/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0985-2-dat
65605,,P/18/0985/2-dac,P/18/0985/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0985-2-dat
0,,P/18/0985/2-dac,P/18/0985/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0985-2-dat
3E+2,,P/18/0985/2-dac,P/18/0985/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0985-2-dat
3E+2,,P/18/0985/2-dac,P/18/0985/2-dat,,2020-11-04,local-authority-eng:CHA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-0985-2-dat
2E+4,,P/18/2058/2-dac,P/18/2058/2-dat,2020-11-02,2020-11-04,local-authority-eng:CHA,2019-12-03,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-2058-2-dat
2E+3,,P/18/2067/2-dac,P/18/2067/2-dat,,2020-11-04,local-authority-eng:CHA,2019-03-27,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-2067-2-dat
35948,,P/18/2067/2-dac,P/18/2067/2-dat,,2020-11-04,local-authority-eng:CHA,2019-03-27,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-2067-2-dat
49329.39,,P/18/2067/2-dac,P/18/2067/2-dat,,2020-11-04,local-authority-eng:CHA,2019-03-27,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-2067-2-dat
1E+4,,P/18/2067/2-dac,P/18/2067/2-dat,,2020-11-04,local-authority-eng:CHA,2019-03-27,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-2067-2-dat
5778.29,,P/18/2067/2-dac,P/18/2067/2-dat,,2020-11-04,local-authority-eng:CHA,2019-03-27,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-2067-2-dat
7.5E+3,,P/18/2067/2-dac,P/18/2067/2-dat,,2020-11-04,local-authority-eng:CHA,2019-03-27,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-2067-2-dat
6E+3,,P/18/2067/2-dac,P/18/2067/2-dat,,2020-11-04,local-authority-eng:CHA,2019-03-27,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-2067-2-dat
0,,P/18/2067/2-dac,P/18/2067/2-dat,,2020-11-04,local-authority-eng:CHA,2019-03-27,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-2067-2-dat
3E+2,,P/18/2067/2-dac,P/18/2067/2-dat,,2020-11-04,local-authority-eng:CHA,2019-03-27,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-2067-2-dat
3E+2,,P/18/2067/2-dac,P/18/2067/2-dat,,2020-11-04,local-authority-eng:CHA,2019-03-27,,/developer-agreement-transaction/local-authority-eng/CHA/P-18-2067-2-dat
80369,,P/19/0394/2-dac,P/19/0394/2-dat,,2020-11-04,local-authority-eng:CHA,2019-12-06,,/developer-agreement-transaction/local-authority-eng/CHA/P-19-0394-2-dat
6E+3,,P/19/0687/2-dac,P/19/0687/2-dat,2019-08-28,2020-11-04,local-authority-eng:CHA,2019-08-20,,/developer-agreement-transaction/local-authority-eng/CHA/P-19-0687-2-dat
