amount,contribution-funding-status,developer-agreement-contribution,developer-agreement-transaction,end-date,entry-date,organisation,start-date,units,slug
-34879.46,spent,LA/2010/0995/106/S3-7.1,LA/2010/0995/106/S3-7.1/34,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2010-0995-106-S3-7-1-34
-35716.41,spent,LA/2010/0995/106/S3-7.1,LA/2010/0995/106/S3-7.1/35,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2010-0995-106-S3-7-1-35
-37118.65,spent,LA/2010/0995/106/S3-7.1,LA/2010/0995/106/S3-7.1/36,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2010-0995-106-S3-7-1-36
-44336.26,spent,LA/2010/0995/106/S4-14/15,LA/2010/0995/106/S4-14/15/41,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2010-0995-106-S4-14-15-41
91292.15,received,LA/2010/0995/106/S4-14/15,LA/2010/0995/106/S4-14/15/41,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2010-0995-106-S4-14-15-41
78711.85,received,LA/2010/0995/106/S4-14/15,LA/2010/0995/106/S4-14/15/41,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2010-0995-106-S4-14-15-41
-32975.29,spent,LA/2010/0995/106/S4-14/15,LA/2010/0995/106/S4-14/15/41,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2010-0995-106-S4-14-15-41
153029.94,allocated,LA/2010/0995/106/S6-1.2,LA/2010/0995/106/S6-1.2/57,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2010-0995-106-S6-1-2-57
-29976.29,transferred,LA/2012/1210/UU/S1-1,LA/2012/1210/UU/S1-1/1,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-1210-UU-S1-1-1
-29453.39,spent,LA/2010/0529/106/OP-3.10,LA/2010/0529/106/OP-3.10/25,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2010-0529-106-OP-3-10-25
-30943.25,spent,LA/2010/0529/106/OP-3.10,LA/2010/0529/106/OP-3.10/26,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2010-0529-106-OP-3-10-26
-1.584E+4,spent,LA/2012/0221/106/S9-1-5,LA/2012/0221/106/S9-1-5/20,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-0221-106-S9-1-5-20
-1.584E+4,spent,LA/2012/0221/106/S9-1-5,LA/2012/0221/106/S9-1-5/21,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-0221-106-S9-1-5-21
-8642.52,transferred,LA/2014/0555/106/S1-5,LA/2014/0555/106/S1-5/26,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-0555-106-S1-5-26
8869.22,received,LA/2014/0555/106/S1-5,LA/2014/0555/106/S1-5/27,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-0555-106-S1-5-27
-8869.22,transferred,LA/2014/0555/106/S1-5,LA/2014/0555/106/S1-5/27,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-0555-106-S1-5-27
27337.89,received,LA/2014/0555/106/S1-6,LA/2014/0555/106/S1-6/29,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-0555-106-S1-6-29
-17809,spent,LA/2014/0555/106/S1-7,LA/2014/0555/106/S1-7/30,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-0555-106-S1-7-30
18359.28,received,LA/2014/0555/106/S1-7,LA/2014/0555/106/S1-7/31,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-0555-106-S1-7-31
-18359.28,spent,LA/2014/0555/106/S1-7,LA/2014/0555/106/S1-7/31,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-0555-106-S1-7-31
-32726.34,allocated,LA/2014/0555/106/S1-9.1,LA/2014/0555/106/S1-9.1/34,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-0555-106-S1-9-1-34
33584.78,received,LA/2014/0555/106/S1-9.1,LA/2014/0555/106/S1-9.1/35,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-0555-106-S1-9-1-35
-33584.78,allocated,LA/2014/0555/106/S1-9.1,LA/2014/0555/106/S1-9.1/35,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-0555-106-S1-9-1-35
4198.1,received,LA/2014/0555/106/S1-9.2,LA/2014/0555/106/S1-9.2/36,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-0555-106-S1-9-2-36
2069.48,received,LA/2014/0555/106/S1-10,LA/2014/0555/106/S1-10/38,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-0555-106-S1-10-38
3547.69,received,LA/2014/0555/106/S1-12,LA/2014/0555/106/S1-12/41,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-0555-106-S1-12-41
-33026.3,spent,LA/2014/0555/106/S1-13,LA/2014/0555/106/S1-13/42,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-0555-106-S1-13-42
-33249.79,spent,LA/2014/0555/106/S1-13,LA/2014/0555/106/S1-13/43,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-0555-106-S1-13-43
1031.93,received,LA/2014/2208/106/OP-8.1.3,LA/2014/2208/106/OP-8.1.3/2,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-2208-106-OP-8-1-3-2
1E+3,received,LA/2014/1701/106/OP-8.1.3,LA/2014/1701/106/OP-8.1.3/1,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-1701-106-OP-8-1-3-1
-1E+3,spent,LA/2014/1701/106/OP-8.1.3,LA/2014/1701/106/OP-8.1.3/1,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-1701-106-OP-8-1-3-1
33307.29,received,LA/2014/1701/106/S2P2-3,LA/2014/1701/106/S2P2-3/18,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-1701-106-S2P2-3-18
9233.22,received,LA/2014/1701/106/S2P2-8,LA/2014/1701/106/S2P2-8/26,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-1701-106-S2P2-8-26
-105489.81,transferred,LA/2015/0219/106/S2-5,LA/2015/0219/106/S2-5/19,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2015-0219-106-S2-5-19
-2126.4,transferred,LA/2014/0440/106/S2P1.1-5,LA/2014/0440/106/S2P1.1-5/13,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2014-0440-106-S2P1-1-5-13
6361.34,received,LA/2012/0799/106/S2-8,LA/2012/0799/106/S2-8/57,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-0799-106-S2-8-57
-6361.34,spent,LA/2012/0799/106/S2-8,LA/2012/0799/106/S2-8/57,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-0799-106-S2-8-57
13195.24,received,LA/2012/0799/106/S2-9,LA/2012/0799/106/S2-9/61,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-0799-106-S2-9-61
-13195.24,spent,LA/2012/0799/106/S2-9,LA/2012/0799/106/S2-9/61,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-0799-106-S2-9-61
56797.7,received,LA/2012/0799/106/S2-11,LA/2012/0799/106/S2-11/74,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-0799-106-S2-11-74
3544.18,received,LA/2012/0799/106/S2-12,LA/2012/0799/106/S2-12/78,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-0799-106-S2-12-78
-59532.54,allocated,LA/2013/1506/106/S2-2,LA/2013/1506/106/S2-2/4,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2013-1506-106-S2-2-4
-57911.16,transferred,LA/2013/1506/106/S2-3,LA/2013/1506/106/S2-3/5,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2013-1506-106-S2-3-5
-32648.57,transferred,LA/2013/1506/106/S2-9,LA/2013/1506/106/S2-9/12,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2013-1506-106-S2-9-12
-5E+3,spent,LA/2013/1595/106/OP-8.1.2,LA/2013/1595/106/OP-8.1.2/1,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2013-1595-106-OP-8-1-2-1
-22825.13,transferred,LA/2012/1577/106/S1-11,LA/2012/1577/106/S1-11/25,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-1577-106-S1-11-25
-59988.6,spent,LA/2012/1577/106/S1-15,LA/2012/1577/106/S1-15/32,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-1577-106-S1-15-32
-61846.38,spent,LA/2012/1577/106/S1-15,LA/2012/1577/106/S1-15/33,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-1577-106-S1-15-33
-26838.02,transferred,LA/2012/1577/106/S1-20,LA/2012/1577/106/S1-20/40,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-1577-106-S1-20-40
-27664.55,transferred,LA/2012/1577/106/S1-20,LA/2012/1577/106/S1-20/41,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-1577-106-S1-20-41
-1E+4,transferred,LA/2012/0382/106/S2-12.5-8,LA/2012/0382/106/S2-12.5-8/54,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-0382-106-S2-12-5-8-54
-4987.97,allocated,LA/2013/1263/106/S2-1,LA/2013/1263/106/S2-1/5,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2013-1263-106-S2-1-5
-10645.55,transferred,LA/2013/1263/106/S2-2,LA/2013/1263/106/S2-2/6,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2013-1263-106-S2-2-6
-35759,transferred,LA/2013/1263/106/S2-2,LA/2013/1263/106/S2-2/6,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2013-1263-106-S2-2-6
-13754.32,spent,LA/2013/1263/106/S2-7,LA/2013/1263/106/S2-7/16,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2013-1263-106-S2-7-16
-28471.43,spent,LA/2013/1263/106/S2-8,LA/2013/1263/106/S2-8/17,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2013-1263-106-S2-8-17
8830.54,received,LA/2012/1285/106/S1P1-2,LA/2012/1285/106/S1P1-2/3,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-1285-106-S1P1-2-3
-8830.54,spent,LA/2012/1285/106/S1P1-2,LA/2012/1285/106/S1P1-2/3,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-1285-106-S1P1-2-3
333560.75,received,LA/2012/1285/106/S1P1-4,LA/2012/1285/106/S1P1-4/5,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-1285-106-S1P1-4-5
6307.53,received,LA/2012/1285/106/S1P1-6,LA/2012/1285/106/S1P1-6/7,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-1285-106-S1P1-6-7
82763.85,received,LA/2012/1285/106/S1P1-7,LA/2012/1285/106/S1P1-7/8,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2012-1285-106-S1P1-7-8
-25728.29,allocated,LA/2013/1409/106/S2-6,LA/2013/1409/106/S2-6/20,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2013-1409-106-S2-6-20
5668.76,received,LA/2011/0141/106/S1-13,LA/2011/0141/106/S1-13/60,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2011-0141-106-S1-13-60
200981.53,received,LA/2011/0141/106/S1-20,LA/2011/0141/106/S1-20/71,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2011-0141-106-S1-20-71
-200981.53,transferred,LA/2011/0141/106/S1-20,LA/2011/0141/106/S1-20/71,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2011-0141-106-S1-20-71
8095.58,received,LA/2018/2304/106A/S2-2,LA/2018/2304/106A/S2-2/3,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2018-2304-106A-S2-2-3
12056.67,received,LA/2018/2304/106A/S2-5,LA/2018/2304/106A/S2-5/5,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2018-2304-106A-S2-5-5
912.69,received,LA/2018/2304/106A/S2-8,LA/2018/2304/106A/S2-8/8,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2018-2304-106A-S2-8-8
5E+3,received,LA/2016/1795/106/OP-DEF,LA/2016/1795/106/OP-DEF/3,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2016-1795-106-OP-DEF-3
-5E+3,spent,LA/2016/1795/106/OP-DEF,LA/2016/1795/106/OP-DEF/3,,2021-02-15,local-authority-eng:SNR,,,/developer-agreement-transaction/local-authority-eng/SNR/LA-2016-1795-106-OP-DEF-3
