amount,contribution-funding-status,developer-agreement-contribution,developer-agreement-transaction,end-date,entry-date,organisation,start-date,units,slug
2.5E+4,received,01/14/0778AP1,01/14/0778AP1-t1,,2020-11-23,local-authority-eng:CMA,2018-05-02,,/developer-agreement-transaction/local-authority-eng/CMA/01-14-0778AP1-t1
1.5E+5,received,01/14/0778AP5,01/14/0778AP5-t1,,2020-11-23,local-authority-eng:CMA,2018-05-02,,/developer-agreement-transaction/local-authority-eng/CMA/01-14-0778AP5-t1
1E+5,allocated,01/14/0778AP5,01/14/0778AP5-t2,,2020-11-23,local-authority-eng:CMA,2020-04-28,,/developer-agreement-transaction/local-authority-eng/CMA/01-14-0778AP5-t2
4.2525E+5,received,01/14/0778AP6,01/14/0778AP6-t1,,2020-11-23,local-authority-eng:CMA,2018-05-16,,/developer-agreement-transaction/local-authority-eng/CMA/01-14-0778AP6-t1
422318,received,01/14/0778AP7,01/14/0778AP7-t1,,2020-11-23,local-authority-eng:CMA,2018-05-16,,/developer-agreement-transaction/local-authority-eng/CMA/01-14-0778AP7-t1
2.075E+4,received,01/15/0341AP1,01/15/0341AP1-t1,,2020-11-23,local-authority-eng:CMA,2016-04-25,,/developer-agreement-transaction/local-authority-eng/CMA/01-15-0341AP1-t1
14102.52,spent,01/15/0341AP1,01/15/0341AP1-t2,,2020-11-23,local-authority-eng:CMA,2017-03-03,,/developer-agreement-transaction/local-authority-eng/CMA/01-15-0341AP1-t2
1.092E+4,received,01/15/0886AP1,01/15/0886AP1-t1,,2020-11-23,local-authority-eng:CMA,2020-02-10,,/developer-agreement-transaction/local-authority-eng/CMA/01-15-0886AP1-t1
143701.04,received,01/15/0886AP2,01/15/0886AP2-t1,,2020-11-23,local-authority-eng:CMA,2019-11-21,,/developer-agreement-transaction/local-authority-eng/CMA/01-15-0886AP2-t1
35486.39,received,01/15/0886AP3,01/15/0886AP3-t1,,2020-11-23,local-authority-eng:CMA,2019-11-21,,/developer-agreement-transaction/local-authority-eng/CMA/01-15-0886AP3-t1
35486.39,allocated,01/15/0886AP3,01/15/0886AP3-t2,,2020-12-14,local-authority-eng:CMA,2020-11-29,,/developer-agreement-transaction/local-authority-eng/CMA/01-15-0886AP3-t2
89635.18,received,01/15/0918AP1,01/15/0918AP1-t1,,2020-11-23,local-authority-eng:CMA,2019-05-07,,/developer-agreement-transaction/local-authority-eng/CMA/01-15-0918AP1-t1
89635.18,allocated,01/15/0918AP1,01/15/0918AP1-t2,,2020-12-14,local-authority-eng:CMA,2019-05-17,,/developer-agreement-transaction/local-authority-eng/CMA/01-15-0918AP1-t2
101898.27,received,01/15/1011AP1,01/15/1011AP1-t1,,2020-11-23,local-authority-eng:CMA,2018-07-26,,/developer-agreement-transaction/local-authority-eng/CMA/01-15-1011AP1-t1
24318.82,received,01/16/0868AP1,01/16/0868AP1-t1,,2020-11-23,local-authority-eng:CMA,2019-06-07,,/developer-agreement-transaction/local-authority-eng/CMA/01-16-0868AP1-t1
24318.82,allocated,01/16/0868AP1,01/16/0868AP1-t2,,2020-12-14,local-authority-eng:CMA,2020-06-28,,/developer-agreement-transaction/local-authority-eng/CMA/01-16-0868AP1-t2
24318.82,transferred,01/16/0868AP1,01/16/0868AP1-t3,,2020-11-23,local-authority-eng:CMA,2019-07-16,,/developer-agreement-transaction/local-authority-eng/CMA/01-16-0868AP1-t3
6639.6,received,01/17/0669AP1,01/17/0669AP1-t1,,2020-11-23,local-authority-eng:CMA,2019-12-03,,/developer-agreement-transaction/local-authority-eng/CMA/01-17-0669AP1-t1
6639.6,allocated,01/17/0669AP1,01/17/0669AP1-t2,,2020-12-14,local-authority-eng:CMA,2019-12-03,,/developer-agreement-transaction/local-authority-eng/CMA/01-17-0669AP1-t2
5.533E+4,received,01/17/0669AP2,01/17/0669AP2-t1,,2020-11-23,local-authority-eng:CMA,2019-12-03,,/developer-agreement-transaction/local-authority-eng/CMA/01-17-0669AP2-t1
1.509E+4,received,01/17/0669AP3,01/17/0669AP3-t1,,2020-11-23,local-authority-eng:CMA,2019-12-03,,/developer-agreement-transaction/local-authority-eng/CMA/01-17-0669AP3-t1
3650.5,received,01/17/0969AP1,01/17/0969AP1-t1,,2020-11-23,local-authority-eng:CMA,2019-10-14,,/developer-agreement-transaction/local-authority-eng/CMA/01-17-0969AP1-t1
3.5E+4,received,01/18/0693AP1,01/18/0693AP1-t1,,2020-11-23,local-authority-eng:CMA,2019-08-23,,/developer-agreement-transaction/local-authority-eng/CMA/01-18-0693AP1-t1
3.5E+4,allocated,01/18/0693AP1,01/18/0693AP1-t2,,2020-12-14,local-authority-eng:CMA,2019-08-23,,/developer-agreement-transaction/local-authority-eng/CMA/01-18-0693AP1-t2
1794,spent,01/18/0693AP1,01/18/0693AP1-t3,,2020-11-23,local-authority-eng:CMA,2019-08-23,,/developer-agreement-transaction/local-authority-eng/CMA/01-18-0693AP1-t3
6.6E+3,received,01/18/0693AP2,01/18/0693AP2-t1,,2020-11-23,local-authority-eng:CMA,2019-08-23,,/developer-agreement-transaction/local-authority-eng/CMA/01-18-0693AP2-t1
6.6E+3,allocated,01/18/0693AP2,01/18/0693AP2-t2,,2020-11-23,local-authority-eng:CMA,2019-08-23,,/developer-agreement-transaction/local-authority-eng/CMA/01-18-0693AP2-t2
1.15E+5,received,01/18/0790AP1,01/18/0790AP1-t1,,2020-11-23,local-authority-eng:CMA,2019-07-30,,/developer-agreement-transaction/local-authority-eng/CMA/01-18-0790AP1-t1
6.6E+3,allocated,01/18/1142AP1,01/18/1142AP1-t1,,2020-11-23,local-authority-eng:CMA,2020-10-02,,/developer-agreement-transaction/local-authority-eng/CMA/01-18-1142AP1-t1
589296,received,01/18/1142AP2,01/18/1142AP2-t1,,2020-11-23,local-authority-eng:CMA,2020-10-02,,/developer-agreement-transaction/local-authority-eng/CMA/01-18-1142AP2-t1
300032,received,01/18/1142AP3,01/18/1142AP3-t1,,2020-11-23,local-authority-eng:CMA,2020-10-02,,/developer-agreement-transaction/local-authority-eng/CMA/01-18-1142AP3-t1
1.45E+4,received,01/19/0953AP1,01/19/0953AP1-t1,,2020-11-23,local-authority-eng:CMA,2020-08-26,,/developer-agreement-transaction/local-authority-eng/CMA/01-19-0953AP1-t1
4.095E+4,received,02/10/0037AP2,02/10/0037AP2-t1,,2020-11-23,local-authority-eng:CMA,2018-03-22,,/developer-agreement-transaction/local-authority-eng/CMA/02-10-0037AP2-t1
1.225E+4,received,02/10/0037AP7,02/10/0037AP7-t1,,2020-11-23,local-authority-eng:CMA,2018-03-22,,/developer-agreement-transaction/local-authority-eng/CMA/02-10-0037AP7-t1
1.225E+4,spent,02/10/0037AP7,02/10/0037AP7-t2,,2020-11-23,local-authority-eng:CMA,2020-02-29,,/developer-agreement-transaction/local-authority-eng/CMA/02-10-0037AP7-t2
5E+3,received,02/10/0037AP3,02/10/0037AP3-t1,,2020-12-08,local-authority-eng:CMA,2018-08-28,,/developer-agreement-transaction/local-authority-eng/CMA/02-10-0037AP3-t1
2845,received,02/12/0311AP3,02/12/0311AP3-t1,,2020-11-23,local-authority-eng:CMA,2016-06-30,,/developer-agreement-transaction/local-authority-eng/CMA/02-12-0311AP3-t1
3745,received,02/12/0311AP4,02/12/0311AP4-t1,,2020-11-23,local-authority-eng:CMA,2018-03-31,,/developer-agreement-transaction/local-authority-eng/CMA/02-12-0311AP4-t1
3384,received,02/12/0311AP5,02/12/0311AP5-t1,,2020-11-23,local-authority-eng:CMA,2019-08-29,,/developer-agreement-transaction/local-authority-eng/CMA/02-12-0311AP5-t1
20977,received,02/12/0483AP1,02/12/0483AP1-t1,,2020-11-23,local-authority-eng:CMA,2016-08-05,,/developer-agreement-transaction/local-authority-eng/CMA/02-12-0483AP1-t1
23210.73,received,02/13/0142AP1,02/13/0142AP1-t1,,2020-12-14,local-authority-eng:CMA,2015-01-30,,/developer-agreement-transaction/local-authority-eng/CMA/02-13-0142AP1-t1
23210.73,allocated,02/13/0142AP1,02/13/0142AP1-t2,,2020-12-14,local-authority-eng:CMA,2020-01-20,,/developer-agreement-transaction/local-authority-eng/CMA/02-13-0142AP1-t2
7.13E+3,received,02/13/0142AP3,02/13/0142AP3-t1,,2020-12-14,local-authority-eng:CMA,2015-01-20,,/developer-agreement-transaction/local-authority-eng/CMA/02-13-0142AP3-t1
7.13E+3,allocated,02/13/0142AP3,02/13/0142AP3-t2,,2020-12-14,local-authority-eng:CMA,2015-01-21,,/developer-agreement-transaction/local-authority-eng/CMA/02-13-0142AP3-t2
39028.82,received,02/13/0445AP2,02/13/0445AP2-t1,,2020-11-23,local-authority-eng:CMA,2015-03-04,,/developer-agreement-transaction/local-authority-eng/CMA/02-13-0445AP2-t1
54078.75,received,02/13/0445AP1,02/13/0445AP1-t1,,2020-11-23,local-authority-eng:CMA,2015-03-11,,/developer-agreement-transaction/local-authority-eng/CMA/02-13-0445AP1-t1
54078.75,allocated,02/13/0445AP1,02/13/0445AP1-t2,,2020-11-23,local-authority-eng:CMA,2019-06-01,,/developer-agreement-transaction/local-authority-eng/CMA/02-13-0445AP1-t2
17174.04,spent,02/13/0445AP1,02/13/0445AP1-t3,,2020-11-23,local-authority-eng:CMA,2020-02-28,,/developer-agreement-transaction/local-authority-eng/CMA/02-13-0445AP1-t3
7.5E+3,received,02/13/0482AP1,02/13/0482AP1-t1,,2020-11-23,local-authority-eng:CMA,2014-04-04,,/developer-agreement-transaction/local-authority-eng/CMA/02-13-0482AP1-t1
6.6E+3,received,02/14/0271AP1,02/14/0271AP1-t1,,2020-11-23,local-authority-eng:CMA,2018-02-07,,/developer-agreement-transaction/local-authority-eng/CMA/02-14-0271AP1-t1
6.6E+3,spent,02/14/0271AP1,02/14/0271AP1-t2,,2020-11-23,local-authority-eng:CMA,2020-02-29,,/developer-agreement-transaction/local-authority-eng/CMA/02-14-0271AP1-t2
2.97E+3,allocated,02/14/0381AP3,02/14/0381AP3-t1,,2020-11-23,local-authority-eng:CMA,2016-11-28,,/developer-agreement-transaction/local-authority-eng/CMA/02-14-0381AP3-t1
77876.25,received,02/16/0070AP1,02/16/0070AP1-t1,,2020-11-23,local-authority-eng:CMA,2019-09-20,,/developer-agreement-transaction/local-authority-eng/CMA/02-16-0070AP1-t1
223791,received,02/16/0070AP2,02/16/0070AP2-t1,,2020-12-08,local-authority-eng:CMA,2018-07-16,,/developer-agreement-transaction/local-authority-eng/CMA/02-16-0070AP2-t1
223791,allocated,02/16/0070AP2,02/16/0070AP2-t2,,2020-12-14,local-authority-eng:CMA,2019-09-21,,/developer-agreement-transaction/local-authority-eng/CMA/02-16-0070AP2-t2
223791,spent,02/16/0070AP2,02/16/0070AP2-t3,,2020-12-08,local-authority-eng:CMA,2019-09-30,,/developer-agreement-transaction/local-authority-eng/CMA/02-16-0070AP2-t3
2.09E+4,received,02/17/0039AP1,02/17/0039AP1-t1,,2020-11-23,local-authority-eng:CMA,2017-08-30,,/developer-agreement-transaction/local-authority-eng/CMA/02-17-0039AP1-t1
7.5E+3,received,02/17/0039AP2,02/17/0039AP2-t1,,2020-11-23,local-authority-eng:CMA,2017-08-30,,/developer-agreement-transaction/local-authority-eng/CMA/02-17-0039AP2-t1
77656.64,received,02/17/0039AP3,02/17/0039AP3-t1,,2020-11-23,local-authority-eng:CMA,2019-06-26,,/developer-agreement-transaction/local-authority-eng/CMA/02-17-0039AP3-t1
1.2E+4,received,02/17/0148AP1,02/17/0148AP1-t1,,2020-12-08,local-authority-eng:CMA,2018-06-06,,/developer-agreement-transaction/local-authority-eng/CMA/02-17-0148AP1-t1
5.152E+4,received,02/17/0148AP2,02/17/0148AP2-t1,,2020-11-23,local-authority-eng:CMA,2018-06-06,,/developer-agreement-transaction/local-authority-eng/CMA/02-17-0148AP2-t1
5.152E+4,allocated,02/17/0148AP2,02/17/0148AP2-t2,,2020-12-15,local-authority-eng:CMA,2020-04-08,,/developer-agreement-transaction/local-authority-eng/CMA/02-17-0148AP2-t2
41859.23,spent,02/17/0148AP2,02/17/0148AP2-t3,,2020-12-15,local-authority-eng:CMA,2020-03-31,,/developer-agreement-transaction/local-authority-eng/CMA/02-17-0148AP2-t3
6.6E+3,received,02/17/0587AP1,02/17/0587AP1-t1,,2020-12-14,local-authority-eng:CMA,2020-03-13,,/developer-agreement-transaction/local-authority-eng/CMA/02-17-0587AP1-t1
5.5E+3,received,02/18/0372AP1,02/18/0372AP1-t1,,2020-11-23,local-authority-eng:CMA,2019-08-14,,/developer-agreement-transaction/local-authority-eng/CMA/02-18-0372AP1-t1
5.5E+3,allocated,02/18/0372AP1,02/18/0372AP1-t2,,2020-12-14,local-authority-eng:CMA,2019-08-14,,/developer-agreement-transaction/local-authority-eng/CMA/02-18-0372AP1-t2
6.6E+3,received,03/08/0291AP1,03/08/0291AP1-t1,,2020-12-08,local-authority-eng:CMA,2019-04-24,,/developer-agreement-transaction/local-authority-eng/CMA/03-08-0291AP1-t1
6.6E+3,allocated,03/08/0291AP1,03/08/0291AP1-t2,,2020-12-14,local-authority-eng:CMA,2019-04-25,,/developer-agreement-transaction/local-authority-eng/CMA/03-08-0291AP1-t2
6.6E+3,spent,03/08/0291AP1,03/08/0291AP1-t3,,2020-12-08,local-authority-eng:CMA,2020-02-29,,/developer-agreement-transaction/local-authority-eng/CMA/03-08-0291AP1-t3
46222,received,03/08/0291AP4,03/08/0291AP4-t1,,2020-12-08,local-authority-eng:CMA,2019-04-24,,/developer-agreement-transaction/local-authority-eng/CMA/03-08-0291AP4-t1
1979302.9,received,03/08/0291AP5,03/08/0291AP5-t1,,2020-11-23,local-authority-eng:CMA,2019-04-24,,/developer-agreement-transaction/local-authority-eng/CMA/03-08-0291AP5-t1
223487.22,received,03/15/0799AP1,03/15/0799AP1-t1,,2020-11-23,local-authority-eng:CMA,2019-07-26,,/developer-agreement-transaction/local-authority-eng/CMA/03-15-0799AP1-t1
214096.5,received,03/15/0799AP2,03/15/0799AP2-t1,,2020-11-23,local-authority-eng:CMA,2020-03-06,,/developer-agreement-transaction/local-authority-eng/CMA/03-15-0799AP2-t1
146591.82,received,03/15/0799AP3,03/15/0799AP3-t1,,2020-12-08,local-authority-eng:CMA,2019-07-26,,/developer-agreement-transaction/local-authority-eng/CMA/03-15-0799AP3-t1
3.225E+4,allocated,03/15/0799AP3,03/15/0799AP3-t2,,2020-12-15,local-authority-eng:CMA,2019-09-01,,/developer-agreement-transaction/local-authority-eng/CMA/03-15-0799AP3-t2
114341.82,allocated,03/15/0799AP3,03/15/0799AP3-t3,,2020-12-15,local-authority-eng:CMA,2019-09-01,,/developer-agreement-transaction/local-authority-eng/CMA/03-15-0799AP3-t3
164941.8,received,03/15/0799AP4,03/15/0799AP4-t1,,2020-12-08,local-authority-eng:CMA,2020-03-06,,/developer-agreement-transaction/local-authority-eng/CMA/03-15-0799AP4-t1
7416.25,received,03/15/0799AP5,03/15/0799AP5-t1,,2020-11-23,local-authority-eng:CMA,2018-04-16,,/developer-agreement-transaction/local-authority-eng/CMA/03-15-0799AP5-t1
7416.25,spent,03/15/0799AP5,03/15/0799AP5-t2,,2020-11-23,local-authority-eng:CMA,2020-02-29,,/developer-agreement-transaction/local-authority-eng/CMA/03-15-0799AP5-t2
0,secured,03/18/9004/5AP1,03/18/9004/5AP1-t1,,2020-11-23,local-authority-eng:CMA,2019-12-31,1,/developer-agreement-transaction/local-authority-eng/CMA/03-18-9004-5AP1-t1
1.64E+5,received,04/11/2568AP2,04/11/2568AP2-t1,,2020-12-08,local-authority-eng:CMA,2018-09-06,,/developer-agreement-transaction/local-authority-eng/CMA/04-11-2568AP2-t1
1.64E+5,allocated,04/11/2568AP2,04/11/2568AP2-t2,,2020-12-08,local-authority-eng:CMA,2020-02-05,,/developer-agreement-transaction/local-authority-eng/CMA/04-11-2568AP2-t2
13283,spent,04/11/2568AP2,04/11/2568AP2-t3,,2020-12-08,local-authority-eng:CMA,2020-03-31,,/developer-agreement-transaction/local-authority-eng/CMA/04-11-2568AP2-t3
3.5E+4,received,04/13/2235AP1,04/13/2235AP1-t1,,2020-12-10,local-authority-eng:CMA,2017-03-21,,/developer-agreement-transaction/local-authority-eng/CMA/04-13-2235AP1-t1
1.08E+5,received,04/13/2235AP3,04/13/2235AP3-t1,,2020-11-23,local-authority-eng:CMA,2017-05-10,,/developer-agreement-transaction/local-authority-eng/CMA/04-13-2235AP3-t1
3.5E+5,received,04/13/2235AP5,04/13/2235AP5-t1,,2020-11-23,local-authority-eng:CMA,2017-05-09,,/developer-agreement-transaction/local-authority-eng/CMA/04-13-2235AP5-t1
7759.45,received,04/14/9003AP4,04/14/9003AP4-t1,,2020-11-23,local-authority-eng:CMA,2017-03-10,,/developer-agreement-transaction/local-authority-eng/CMA/04-14-9003AP4-t1
7303.52,received,04/14/9003AP5,04/14/9003AP5-t1,,2020-11-23,local-authority-eng:CMA,2017-05-05,,/developer-agreement-transaction/local-authority-eng/CMA/04-14-9003AP5-t1
13521.21,received,04/14/9003AP6,04/14/9003AP6-t1,,2020-11-23,local-authority-eng:CMA,2017-10-16,,/developer-agreement-transaction/local-authority-eng/CMA/04-14-9003AP6-t1
7033.67,received,04/14/9003AP7,04/14/9003AP7-t1,,2020-11-23,local-authority-eng:CMA,2019-01-15,,/developer-agreement-transaction/local-authority-eng/CMA/04-14-9003AP7-t1
7597.67,received,04/14/9003AP8,04/14/9003AP8-t1,,2020-11-23,local-authority-eng:CMA,2019-08-16,,/developer-agreement-transaction/local-authority-eng/CMA/04-14-9003AP8-t1
8641.62,received,04/14/9003AP9,04/14/9003AP9-t1,,2020-11-23,local-authority-eng:CMA,2020-09-11,,/developer-agreement-transaction/local-authority-eng/CMA/04-14-9003AP9-t1
12706,received,04/16/2206AP1,04/16/2206AP1-t1,,2020-12-17,local-authority-eng:CMA,2018-07-04,,/developer-agreement-transaction/local-authority-eng/CMA/04-16-2206AP1-t1
12706,allocated,04/16/2206AP1,04/16/2206AP1-t2,,2020-12-17,local-authority-eng:CMA,2018-07-05,,/developer-agreement-transaction/local-authority-eng/CMA/04-16-2206AP1-t2
1419.05,spent,04/16/2206AP1,04/16/2206AP1-t3,,2020-12-17,local-authority-eng:CMA,2019-03-31,,/developer-agreement-transaction/local-authority-eng/CMA/04-16-2206AP1-t3
673.79,spent,04/16/2206AP1,04/16/2206AP1-t4,,2020-12-17,local-authority-eng:CMA,2020-03-31,,/developer-agreement-transaction/local-authority-eng/CMA/04-16-2206AP1-t4
6174.06,spent,04/16/2206AP1,04/16/2206AP1-t5,,2020-12-17,local-authority-eng:CMA,2020-08-26,,/developer-agreement-transaction/local-authority-eng/CMA/04-16-2206AP1-t5
7545.15,received,05/12/0566AP2,05/12/0566AP2-t1,,2020-11-23,local-authority-eng:CMA,2018-12-18,,/developer-agreement-transaction/local-authority-eng/CMA/05-12-0566AP2-t1
7545.15,spent,05/12/0566AP2,05/12/0566AP2-t2,,2020-11-23,local-authority-eng:CMA,2020-02-29,,/developer-agreement-transaction/local-authority-eng/CMA/05-12-0566AP2-t2
186303,received,05/13/1120AP1,05/13/1120AP1-t1,,2020-11-23,local-authority-eng:CMA,2018-01-25,,/developer-agreement-transaction/local-authority-eng/CMA/05-13-1120AP1-t1
186303,allocated,05/13/1120AP1,05/13/1120AP1-t2,,2020-11-23,local-authority-eng:CMA,2019-11-17,,/developer-agreement-transaction/local-authority-eng/CMA/05-13-1120AP1-t2
4.9E+3,spent,05/13/1120AP1,05/13/1120AP1-t3,,2020-11-23,local-authority-eng:CMA,2020-03-31,,/developer-agreement-transaction/local-authority-eng/CMA/05-13-1120AP1-t3
102939.5,received,05/13/1120AP2,05/13/1120AP2-t1,,2020-11-23,local-authority-eng:CMA,2018-01-25,,/developer-agreement-transaction/local-authority-eng/CMA/05-13-1120AP2-t1
102939.5,allocated,05/13/1120AP2,05/13/1120AP2-t2,,2020-11-23,local-authority-eng:CMA,2019-10-01,,/developer-agreement-transaction/local-authority-eng/CMA/05-13-1120AP2-t2
102939.5,spent,05/13/1120AP2,05/13/1120AP2-t3,,2020-11-23,local-authority-eng:CMA,2020-03-05,,/developer-agreement-transaction/local-authority-eng/CMA/05-13-1120AP2-t3
5925.35,received,05/13/1120AP3,05/13/1120AP3-t1,,2020-11-23,local-authority-eng:CMA,2019-11-27,,/developer-agreement-transaction/local-authority-eng/CMA/05-13-1120AP3-t1
5925.35,allocated,05/13/1120AP3,05/13/1120AP2-t2,,2020-12-14,local-authority-eng:CMA,2019-04-25,,/developer-agreement-transaction/local-authority-eng/CMA/05-13-1120AP2-t2
104832.2,received,05/13/1120AP4,05/13/1120AP4-t1,,2020-11-23,local-authority-eng:CMA,2018-01-25,,/developer-agreement-transaction/local-authority-eng/CMA/05-13-1120AP4-t1
61304,received,05/16/9002AP1,05/16/9002AP1-t1,,2020-11-23,local-authority-eng:CMA,2019-09-16,,/developer-agreement-transaction/local-authority-eng/CMA/05-16-9002AP1-t1
30652.1,transferred,05/16/9002AP1,05/16/9002AP1-t2,,2020-11-23,local-authority-eng:CMA,2020-01-27,,/developer-agreement-transaction/local-authority-eng/CMA/05-16-9002AP1-t2
10229.54,received,05/17/0992AP1,05/17/0992AP1-t1,,2020-11-11,local-authority-eng:CMA,2019-12-31,,/developer-agreement-transaction/local-authority-eng/CMA/05-17-0992AP1-t1
10229.54,allocated,05/17/0992AP1,05/17/0992AP1-t2,,2020-12-14,local-authority-eng:CMA,2019-12-31,,/developer-agreement-transaction/local-authority-eng/CMA/05-17-0992AP1-t2
7868.88,spent,05/17/0992AP1,05/17/0992AP1-t3,,2020-11-11,local-authority-eng:CMA,2020-04-06,,/developer-agreement-transaction/local-authority-eng/CMA/05-17-0992AP1-t3
2360.66,returned,05/17/0992AP1,05/17/0992AP1-t4,,2020-11-11,local-authority-eng:CMA,2020-11-30,,/developer-agreement-transaction/local-authority-eng/CMA/05-17-0992AP1-t4
9732,received,06/14/0657AP1,06/14/0657AP1-t1,,2020-11-23,local-authority-eng:CMA,2017-09-30,,/developer-agreement-transaction/local-authority-eng/CMA/06-14-0657AP1-t1
6.6E+3,received,06/18/0364AP1,06/18/0364AP1-t1,,2020-11-23,local-authority-eng:CMA,2019-10-08,,/developer-agreement-transaction/local-authority-eng/CMA/06-18-0364AP1-t1
6.6E+3,allocated,06/18/0364AP1,06/18/0364AP1-t2,,2020-12-14,local-authority-eng:CMA,2019-10-09,,/developer-agreement-transaction/local-authority-eng/CMA/06-18-0364AP1-t2
2.48E+4,received,01/09/0216AP1,01/09/0216AP1-t1,,2020-12-11,local-authority-eng:CMA,2019-08-19,,/developer-agreement-transaction/local-authority-eng/CMA/01-09-0216AP1-t1
10492.61,received,01/12/0793AP3,01/12/0793AP3-t1,,2020-12-17,local-authority-eng:CMA,2015-08-07,,/developer-agreement-transaction/local-authority-eng/CMA/01-12-0793AP3-t1
180253.01,received,01/12/0793AP4,01/12/0793AP4-t1,,2020-12-17,local-authority-eng:CMA,2015-07-06,,/developer-agreement-transaction/local-authority-eng/CMA/01-12-0793AP4-t1
1.5E+4,received,02/10/0037AP1,02/10/0037AP1-t1,,2020-12-17,local-authority-eng:CMA,2018-08-28,,/developer-agreement-transaction/local-authority-eng/CMA/02-10-0037AP1-t1
20388,received,02/10/0542AP2,02/10/0542AP2-t1,,2020-12-17,local-authority-eng:CMA,2014-10-01,,/developer-agreement-transaction/local-authority-eng/CMA/02-10-0542AP2-t1
15713,received,02/12/0483AP2,02/12/0483AP2-t1,,2020-12-17,local-authority-eng:CMA,2016-08-05,,/developer-agreement-transaction/local-authority-eng/CMA/02-12-0483AP2-t1
222974.46,received,03/08/0295AP1,03/08/0295AP1-t1,,2020-12-17,local-authority-eng:CMA,2018-07-03,,/developer-agreement-transaction/local-authority-eng/CMA/03-08-0295AP1-t1
247864.95,received,03/13/0654AP1,03/13/0654AP1-t1,,2020-12-17,local-authority-eng:CMA,2019-04-24,,/developer-agreement-transaction/local-authority-eng/CMA/03-13-0654AP1-t1
50991.25,received,05/14/1036AP2,05/14/1036AP2-t1,,2020-12-17,local-authority-eng:CMA,2018-04-26,,/developer-agreement-transaction/local-authority-eng/CMA/05-14-1036AP2-t1
