amount,contribution-funding-status,developer-agreement-contribution,developer-agreement-transaction,end-date,entry-date,organisation,start-date,units,slug
1.088E+4,received,AWDM/1174/16-TotalCIL2,AWDM/1174/16-TotalCIL2-recd,,2020-01-29,local-authority-eng:WOT,2019-11-04,,/developer-agreement-transaction/local-authority-eng/WOT/AWDM-1174-16-TotalCIL2-recd
9046.73,received,AWDM/1520/17-TotalCIL,AWDM/1520/17-TotalCIL-recd,,2020-01-29,local-authority-eng:WOT,2019-11-13,,/developer-agreement-transaction/local-authority-eng/WOT/AWDM-1520-17-TotalCIL-recd
28153.75,received,AWDM/1042/18-TotalCILPay1,AWDM/1042/18-TotalCILPay1-recd,,2020-01-29,local-authority-eng:WOT,2019-11-14,,/developer-agreement-transaction/local-authority-eng/WOT/AWDM-1042-18-TotalCILPay1-recd
5.5E+3,received,AWDM/0870/17-TotalCIL,AWDM/0870/17-TotalCIL-recd,,2020-01-29,local-authority-eng:WOT,2019-12-02,,/developer-agreement-transaction/local-authority-eng/WOT/AWDM-0870-17-TotalCIL-recd
33685.34,secured,AWDM/1504/19-TotalCIL,AWDM/1504/19-TotalCIL-secd,2020-03-30,2020-01-29,local-authority-eng:WOT,2019-12-20,,/developer-agreement-transaction/local-authority-eng/WOT/AWDM-1504-19-TotalCIL-secd
21010.53,secured,AWDM/0945/18-TotalCIL,AWDM/0945/18-TotalCIL-secd,2020-02-13,2020-01-29,local-authority-eng:WOT,2020-01-17,,/developer-agreement-transaction/local-authority-eng/WOT/AWDM-0945-18-TotalCIL-secd
15649.54,secured,AWDM/1351/19-TotalCIL,AWDM/1351/19-TotalCIL-secd,,2020-01-29,local-authority-eng:WOT,2020-01-17,,/developer-agreement-transaction/local-authority-eng/WOT/AWDM-1351-19-TotalCIL-secd
249811.51,secured,AWDM/1529/18-TotalCIL,AWDM/1529/18-TotalCIL-secd,,2020-01-29,local-authority-eng:WOT,2020-01-21,,/developer-agreement-transaction/local-authority-eng/WOT/AWDM-1529-18-TotalCIL-secd
754317.44,secured,AWDM/1633/16-TotalCIL,AWDM/1633/16-TotalCIL-secd,,2020-01-29,local-authority-eng:WOT,2020-01-27,,/developer-agreement-transaction/local-authority-eng/WOT/AWDM-1633-16-TotalCIL-secd
21010.53,secured,AWDM/0945/18-TotalCIL2,AWDM/0945/18-TotalCIL2-secd,,2020-02-13,local-authority-eng:WOT,2020-02-12,,/developer-agreement-transaction/local-authority-eng/WOT/AWDM-0945-18-TotalCIL2-secd
15649.54,received,AWDM/1351/19-TotalCIL,AWDM/1351/19-TotalCIL-recd,,2020-03-27,local-authority-eng:WOT,2020-02-20,,/developer-agreement-transaction/local-authority-eng/WOT/AWDM-1351-19-TotalCIL-recd
188579.36,received,AWDM/1633/16-TotalCIL,AWDM/1633/16-TotalCILPay1-recd,,2020-04-17,local-authority-eng:WOT,2020-03-27,,/developer-agreement-transaction/local-authority-eng/WOT/AWDM-1633-16-TotalCILPay1-recd
25755,secured,AWDM/0025/18-TotalCIL2,AWDM/0025/18-TotalCIL2-secd,,2020-07-10,local-authority-eng:WOT,2020-03-30,,/developer-agreement-transaction/local-authority-eng/WOT/AWDM-0025-18-TotalCIL2-secd
30935,allocated,WB/09/0732/FULL-RecSpace,WB/09/0732/FULL-RecSpace-alctd,,2020-01-29,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/WB-09-0732-FULL-RecSpace-alctd
2E+4,allocated,WB/03/00039/FULL-PublicTransport,WB/03/00039/FULL-PublicTransport-alctd,,2020-10-27,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/WB-03-00039-FULL-PublicTransport-alctd
14365,allocated,WB/06/0728/FULL-TAD,WB/06/0728/FULL-TAD-alctd,,2020-10-27,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/WB-06-0728-FULL-TAD-alctd
2438,allocated,WB/07/1009/FULL-Transport,WB/07/1009/FULL-Transport-alctd,,2020-10-27,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/WB-07-1009-FULL-Transport-alctd
3.2E+4,allocated,WB/07/1120/FULL-TAD,WB/07/1120/FULL-TAD-alctd,,2020-10-27,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/WB-07-1120-FULL-TAD-alctd
2.4E+3,allocated,WB/07/1451/FULL-Transport,WB/07/1451/FULL-Transport-alctd,,2020-10-27,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/WB-07-1451-FULL-Transport-alctd
2.88E+3,allocated,WB/08/0097/FULL-Transport,WB/08/0097/FULL-Transport-alctd,,2020-10-27,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/WB-08-0097-FULL-Transport-alctd
27372,allocated,WB/08/0497/FULL-Transport,WB/08/0497/FULL-Transport-alctd,,2020-10-27,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/WB-08-0497-FULL-Transport-alctd
4.392E+4,allocated,WB/10/0281/FULL-TAD,WB/10/0281/FULL-TAD-alctd,,2020-10-27,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/WB-10-0281-FULL-TAD-alctd
1.2E+4,allocated,AWDM/0680/15-BusShelter,AWDM/0680/15-BusShelter-alctd,,2020-10-27,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/AWDM-0680-15-BusShelter-alctd
15545,spent,WB/10/0895/FULL-FloodDef,WB/10/0895/FULL-FloodDef-spent,,2020-01-29,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/WB-10-0895-FULL-FloodDef-spent
250813,spent,WB/11/0275/OUT-SwimPool,WB/11/0275/OUT-SwimPool-spent,,2020-02-13,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/WB-11-0275-OUT-SwimPool-spent
8987,spent,WB/07/0916/FULL-Transport,WB/07/0916/FULL-Transport-spent,,2020-02-13,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/WB-07-0916-FULL-Transport-spent
2E+4,spent,WB/06/1121/FULL-OpenSpace,WB/06/1121/FULL-OpenSpace-spent,,2020-04-02,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/WB-06-1121-FULL-OpenSpace-spent
16938.96,spent,WB/09/0732/FULL-Transport,WB/09/0732/FULL-Transport-spent,,2020-05-07,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/WB-09-0732-FULL-Transport-spent
3543.37,spent,WB/11/0275/OUT-ClerkOfWorks,WB/11/0275/OUT-ClerkOfWorks-spent,,2020-07-09,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/WB-11-0275-OUT-ClerkOfWorks-spent
33718.75,spent,AWDM/0055/13-OpenSpace,AWDM/0055/13-OpenSpace-spent,,2020-07-09,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/AWDM-0055-13-OpenSpace-spent
4713,spent,WB/07/0780/FULL-Transport,WB/07/0780/FULL-Transport-spent,,2020-10-27,local-authority-eng:WOT,2020-03-31,,/developer-agreement-transaction/local-authority-eng/WOT/WB-07-0780-FULL-Transport-spent
