amount,contribution-funding-status,developer-agreement-contribution,developer-agreement-transaction,end-date,entry-date,organisation,start-date,units,slug
5925.35,secured,SL/2013/1120-con3,SL/2013/1120-tran9,,2020-12-14,local-authority-eng:SLA,2015-01-22,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2013-1120-tran9
5925.35,received,SL/2013/1120-con3,SL/2013/1120-tran10,,2020-12-14,local-authority-eng:SLA,2019-11-27,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2013-1120-tran10
104832,secured,SL/2013/1120-con4,SL/2013/1120-tran11,,2020-12-14,local-authority-eng:SLA,2015-01-22,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2013-1120-tran11
104832,received,SL/2013/1120-con4,SL/2013/1120-tran12,,2020-12-14,local-authority-eng:SLA,2018-01-25,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2013-1120-tran12
2.08E+5,secured,SL/2013/1120-con5,SL/2013/1120-tran13,,2020-12-14,local-authority-eng:SLA,2015-01-22,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2013-1120-tran13
224043.85,received,SL/2013/1120-con5,SL/2013/1120-tran14,,2020-12-14,local-authority-eng:SLA,2017-11-14,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2013-1120-tran14
,secured,SL/2014/1036-con,SL/2014/1036-tran1,,2020-12-18,local-authority-eng:SLA,2015-03-27,22,/developer-agreement-transaction/local-authority-eng/SLA/SL-2014-1036-tran1
,received,SL/2014/1036-con,SL/2014/1036-tran2,,2020-12-18,local-authority-eng:SLA,2019-04-01,2,/developer-agreement-transaction/local-authority-eng/SLA/SL-2014-1036-tran2
21994.27,secured,SL/2015/0733-con,SL/2015/0733-tran1,,2020-12-14,local-authority-eng:SLA,2017-02-20,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2015-0733-tran1
21994.27,received,SL/2015/0733-con,SL/2015/0733-tran2,,2020-12-14,local-authority-eng:SLA,2019-05-09,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2015-0733-tran2
9426.12,secured,SL/2016/0528-con,SL/2016/0528-tran1,,2020-12-14,local-authority-eng:SLA,2016-10-20,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0528-tran1
9426.12,received,SL/2016/0528-con,SL/2016/0528-tran2,,2020-12-14,local-authority-eng:SLA,2019-05-09,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0528-tran2
17594.02,secured,CU/2018/0005-con,CU/2018/0005-tran1,,2020-12-16,local-authority-eng:SLA,2018-08-25,,/developer-agreement-transaction/local-authority-eng/SLA/CU-2018-0005-tran1
7917.31,received,CU/2018/0005-con,CU/2018/0005-tran2,,2020-12-16,local-authority-eng:SLA,2019-05-23,,/developer-agreement-transaction/local-authority-eng/SLA/CU-2018-0005-tran2
1416,secured,SL/2015/1012-con,SL/2015/1012-tran1,,2020-12-16,local-authority-eng:SLA,2019-06-28,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2015-1012-tran1
1416,received,SL/2015/1012-con,SL/2015/1012-tran2,,2020-12-16,local-authority-eng:SLA,2019-09-02,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2015-1012-tran2
6056,secured,SL/2015/1052-con,SL/2015/1052-tran1,,2020-12-16,local-authority-eng:SLA,2019-10-23,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2015-1052-tran1
6056,received,SL/2015/1052-con,SL/2015/1052-tran2,,2020-12-16,local-authority-eng:SLA,2019-11-12,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2015-1052-tran2
2097.5,secured,SL/2015/1092-con,SL/2015/1092-tran1,,2020-12-16,local-authority-eng:SLA,2019-06-20,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2015-1092-tran1
2097.5,received,SL/2015/1092-con,SL/2015/1092-tran2,,2020-12-16,local-authority-eng:SLA,2019-11-11,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2015-1092-tran2
8183.61,secured,SL/2016/0244-con,SL/2016/0244-tran1,,2020-12-16,local-authority-eng:SLA,2019-10-30,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0244-tran1
5E+2,received,SL/2016/0244-con,SL/2016/0244-tran2,,2020-12-16,local-authority-eng:SLA,2019-12-02,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0244-tran2
5E+2,received,SL/2016/0244-con,SL/2016/0244-tran3,,2020-12-16,local-authority-eng:SLA,2020-01-06,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0244-tran3
393.94,received,SL/2016/0244-con,SL/2016/0244-tran4,,2020-12-16,local-authority-eng:SLA,2020-02-05,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0244-tran4
5E+2,received,SL/2016/0244-con,SL/2016/0244-tran5,,2020-12-16,local-authority-eng:SLA,2020-03-16,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0244-tran5
1202.9,secured,SL/2016/0250-con,SL/2016/0250-tran1,,2020-12-16,local-authority-eng:SLA,2019-07-16,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0250-tran1
1002.42,received,SL/2016/0250-con,SL/2016/0250-tran2,,2020-12-16,local-authority-eng:SLA,2019-07-19,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0250-tran2
566768.66,secured,SL/2016/0602-con1,SL/2016/0602-tran1,,2020-12-16,local-authority-eng:SLA,2019-09-18,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0602-tran1
56676.87,received,SL/2016/0602-con1,SL/2016/0602-tran2,,2020-12-16,local-authority-eng:SLA,2019-11-14,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0602-tran2
,secured,SL/2016/0602-con2,SL/2016/0602-tran3,,2020-12-17,local-authority-eng:SLA,2019-09-09,60,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0602-tran3
239809.89,secured,SL/2016/1015(1)-con1,SL/2016/1015(1)-tran1,,2020-12-16,local-authority-eng:SLA,2019-01-25,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-1015-1--tran1
71942.97,received,SL/2016/1015(1)-con1,SL/2016/1015(1)-tran2,,2020-12-16,local-authority-eng:SLA,2019-04-10,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-1015-1--tran2
71942.97,received,SL/2016/1015(1)-con1,SL/2016/1015(1)-tran3,,2020-12-16,local-authority-eng:SLA,2019-10-14,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-1015-1--tran3
,secured,SL/2016/1015(1)-con2,SL/2016/1015(1)-tran4,,2020-12-18,local-authority-eng:SLA,2017-11-16,21,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-1015-1--tran4
,received,SL/2016/1015(1)-con2,SL/2016/1015(1)-tran5,,2020-12-18,local-authority-eng:SLA,2020-03-13,10,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-1015-1--tran5
188570.08,secured,SL/2016/1015(2)-con,SL/2016/1015(2)-tran1,,2020-12-16,local-authority-eng:SLA,2020-02-03,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-1015-2--tran1
168787.7,secured,SL/2016/1109-con,SL/2016/1109-tran1,,2020-12-16,local-authority-eng:SLA,2019-01-24,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-1109-tran1
75954.47,received,SL/2016/1109-con,SL/2016/1109-tran2,,2020-12-16,local-authority-eng:SLA,2020-01-29,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-1109-tran2
5435.12,secured,SL/2017/0282-con,SL/2017/0282-tran1,,2020-12-16,local-authority-eng:SLA,2018-04-05,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-0282-tran1
1005.47,received,SL/2017/0282-con,SL/2017/0282-tran2,,2020-12-16,local-authority-eng:SLA,2019-04-10,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-0282-tran2
9255.63,secured,SL/2017/0605-con,SL/2017/0605-tran1,,2020-12-16,local-authority-eng:SLA,2019-06-19,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-0605-tran1
9255.63,received,SL/2017/0605-con,SL/2017/0605-tran2,,2020-12-16,local-authority-eng:SLA,2019-08-09,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-0605-tran2
15305.47,secured,SL/2017/0776-con,SL/2017/0776-tran1,,2020-12-16,local-authority-eng:SLA,2018-09-13,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-0776-tran1
6887.46,received,SL/2017/0776-con,SL/2017/0776-tran2,,2020-12-16,local-authority-eng:SLA,2019-06-04,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-0776-tran2
6887.46,received,SL/2017/0776-con,SL/2017/0776-tran3,,2020-12-16,local-authority-eng:SLA,2019-09-03,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-0776-tran3
25394.57,secured,SL/2017/1092-con,SL/2017/1092-tran1,,2020-12-16,local-authority-eng:SLA,2019-01-11,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-1092-tran1
11427.56,received,SL/2017/1092-con,SL/2017/1092-tran2,,2020-12-16,local-authority-eng:SLA,2019-10-23,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-1092-tran2
3888.05,secured,SL/2018/0383-con,SL/2018/0383-tran1,,2020-12-16,local-authority-eng:SLA,2018-11-16,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0383-tran1
3499.24,received,SL/2018/0383-con,SL/2018/0383-tran2,,2020-12-16,local-authority-eng:SLA,2019-09-19,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0383-tran2
4450.47,secured,SL/2018/0478-con,SL/2018/0478-tran1,,2020-12-16,local-authority-eng:SLA,2018-08-22,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0478-tran1
4005.42,received,SL/2018/0478-con,SL/2018/0478-tran2,,2020-12-16,local-authority-eng:SLA,2019-05-13,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0478-tran2
67699.22,secured,SL/2018/0608-con,SL/2018/0608-tran1,,2020-12-16,local-authority-eng:SLA,2019-02-15,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0608-tran1
30464.65,received,SL/2018/0608-con,SL/2018/0608-tran2,,2020-12-16,local-authority-eng:SLA,2019-11-19,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0608-tran2
30464.65,received,SL/2018/0608-con,SL/2018/0608-tran3,,2020-12-16,local-authority-eng:SLA,2020-02-14,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0608-tran3
150570.12,secured,SL/2018/0707-con,SL/2018/0707-tran1,,2020-12-16,local-authority-eng:SLA,2019-08-09,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0707-tran1
15057.01,received,SL/2018/0707-con,SL/2018/0707-tran2,,2020-12-16,local-authority-eng:SLA,2019-10-04,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0707-tran2
16881.33,secured,SL/2018/0800-con,SL/2018/0800-tran1,,2020-12-16,local-authority-eng:SLA,2019-01-22,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0800-tran1
1688.13,received,SL/2018/0800-con,SL/2018/0800-tran2,,2020-12-16,local-authority-eng:SLA,2019-04-03,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0800-tran2
15193.2,received,SL/2018/0800-con,SL/2018/0800-tran3,,2020-12-16,local-authority-eng:SLA,2019-08-21,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0800-tran3
515716.41,secured,SL/2018/0812-con,SL/2018/0812-tran1,,2020-12-16,local-authority-eng:SLA,2019-01-22,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0812-tran1
51571.64,received,SL/2018/0812-con,SL/2018/0812-tran2,,2020-12-16,local-authority-eng:SLA,2019-06-11,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0812-tran2
232072.38,received,SL/2018/0812-con,SL/2018/0812-tran3,,2020-12-16,local-authority-eng:SLA,2020-01-08,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0812-tran3
144888.75,secured,SL/2018/0814-con1,SL/2018/0814-tran1,,2020-12-16,local-authority-eng:SLA,2019-05-03,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0814-tran1
14488.88,received,SL/2018/0814-con1,SL/2018/0814-tran2,,2020-12-16,local-authority-eng:SLA,2019-07-08,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0814-tran2
8477.93,received,SL/2018/0814-con1,SL/2018/0814-tran3,,2020-12-16,local-authority-eng:SLA,2020-03-25,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0814-tran3
2684.36,received,SL/2018/0814-con1,SL/2018/0814-tran4,,2020-12-16,local-authority-eng:SLA,2020-03-25,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0814-tran4
,secured,SL/2018/0814-con2,SL/2018/0814-tran5,,2020-12-17,local-authority-eng:SLA,2019-04-25,6,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0814-tran5
,received,SL/2018/0814-con2,SL/2018/0814-tran6,,2020-12-17,local-authority-eng:SLA,2020-02-24,1,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0814-tran6
12422.2,secured,SL/2018/0996-con,SL/2018/0996-tran1,,2020-12-16,local-authority-eng:SLA,2019-04-16,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0996-tran1
12422.2,received,SL/2018/0996-con,SL/2018/0996-tran2,,2020-12-16,local-authority-eng:SLA,2019-04-24,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0996-tran2
15842.56,secured,SL/2018/1006-con,SL/2018/1006-tran1,,2020-12-16,local-authority-eng:SLA,2019-06-20,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-1006-tran1
13342.46,received,SL/2018/1006-con,SL/2018/1006-tran2,,2020-12-16,local-authority-eng:SLA,2019-10-24,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-1006-tran2
99.38,secured,SL/2019/0300-con,SL/2019/0300-tran1,,2020-12-16,local-authority-eng:SLA,2019-08-21,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2019-0300-tran1
99.38,received,SL/2019/0300-con,SL/2019/0300-tran2,,2020-12-16,local-authority-eng:SLA,2019-09-05,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2019-0300-tran2
8384.77,secured,SL/2019/0579-con,SL/2019/0579-tran1,,2020-12-16,local-authority-eng:SLA,2020-01-13,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2019-0579-tran1
838.48,received,SL/2019/0579-con,SL/2019/0579-tran2,,2020-12-16,local-authority-eng:SLA,2020-03-10,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2019-0579-tran2
9524.22,secured,SL/2019/0914-con,SL/2019/0914-tran1,,2020-12-16,local-authority-eng:SLA,2020-01-17,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2019-0914-tran1
9524.22,received,SL/2019/0914-con,SL/2019/0914-tran2,,2020-12-16,local-authority-eng:SLA,2020-02-05,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2019-0914-tran2
,secured,SL/2016/0504-con,SL/2016/0504-tran1,,2020-12-18,local-authority-eng:SLA,2016-10-25,9,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0504-tran1
,received,SL/2016/0504-con,SL/2016/0504-tran2,,2020-12-18,local-authority-eng:SLA,2019-04-23,1,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0504-tran2
,secured,SL/2016/0888-con,SL/2016/0888-tran1,,2020-12-18,local-authority-eng:SLA,2017-02-23,17,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0888-tran1
,received,SL/2016/0888-con,SL/2016/0888-tran2,,2020-12-18,local-authority-eng:SLA,2019-04-17,1,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0888-tran2
,secured,SL/2012/0817-con,SL/2012/0817-tran1,,2020-12-18,local-authority-eng:SLA,2015-08-26,3,/developer-agreement-transaction/local-authority-eng/SLA/SL-2012-0817-tran1
,received,SL/2012/0817-con,SL/2012/0817-tran2,,2020-12-18,local-authority-eng:SLA,2020-01-20,1,/developer-agreement-transaction/local-authority-eng/SLA/SL-2012-0817-tran2
1.66E+4,secured,SL/2014/0506-con,SL/2014/0506-tran1,,2020-12-18,local-authority-eng:SLA,2014-08-13,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2014-0506-tran1
1.66E+4,received,SL/2014/0506-con,SL/2014/0506-tran2,,2020-12-18,local-authority-eng:SLA,2014-11-01,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2014-0506-tran2
,secured,SL/2016/0398-con,SL/2016/0398-tran1,,2020-12-18,local-authority-eng:SLA,2018-12-14,49,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0398-tran1
,received,SL/2016/0398-con,SL/2016/0398-tran2,,2020-12-18,local-authority-eng:SLA,2020-03-26,17,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0398-tran2
